node_a,node_b,datetime
1177,1208,2009-06-30 11:25:40
1067,1082,2009-06-30 11:25:40
1067,1082,2009-06-30 11:26:00
1199,1336,2009-06-30 11:29:00
1199,1336,2009-06-30 11:30:40
1199,1336,2009-06-30 11:31:00
1199,1336,2009-06-30 11:31:20
1177,1208,2009-06-30 11:33:20
1066,1135,2009-06-30 11:33:20
1335,1086,2009-06-30 11:36:00
1335,1086,2009-06-30 11:36:20
1335,1086,2009-06-30 11:36:40
1335,1086,2009-06-30 11:37:00
1177,1208,2009-06-30 11:37:20
1335,1086,2009-06-30 11:37:40
1093,1117,2009-06-30 11:38:00
1166,1113,2009-06-30 11:38:20
1166,1113,2009-06-30 11:38:40
1166,1113,2009-06-30 11:39:00
1177,1149,2009-06-30 11:39:00
1166,1113,2009-06-30 11:39:40
1335,1086,2009-06-30 11:39:40
1335,1086,2009-06-30 11:40:00
1335,1086,2009-06-30 11:40:20
1335,1086,2009-06-30 11:40:40
1335,1086,2009-06-30 11:41:00
1335,1086,2009-06-30 11:42:20
1198,1146,2009-06-30 11:42:40
1335,1086,2009-06-30 11:42:40
1199,1336,2009-06-30 11:43:00
1335,1086,2009-06-30 11:43:00
1177,1208,2009-06-30 11:43:20
1335,1086,2009-06-30 11:43:20
1200,1108,2009-06-30 11:43:40
1086,1335,2009-06-30 11:43:40
1200,1108,2009-06-30 11:44:00
1086,1335,2009-06-30 11:44:00
1200,1108,2009-06-30 11:44:20
1335,1086,2009-06-30 11:44:20
1335,1086,2009-06-30 11:44:40
1080,1337,2009-06-30 11:48:00
1080,1337,2009-06-30 11:48:20
1080,1337,2009-06-30 11:48:40
1080,1337,2009-06-30 11:49:00
1080,1337,2009-06-30 11:49:20
1080,1337,2009-06-30 11:50:00
1080,1337,2009-06-30 11:50:20
1080,1337,2009-06-30 11:51:00
1080,1337,2009-06-30 11:51:20
1080,1337,2009-06-30 11:51:40
1177,1149,2009-06-30 11:53:20
1336,1073,2009-06-30 11:53:40
1337,1080,2009-06-30 11:53:40
1080,1337,2009-06-30 11:54:00
1207,1212,2009-06-30 11:54:20
1080,1337,2009-06-30 11:54:40
1212,1207,2009-06-30 11:54:40
1080,1337,2009-06-30 11:55:00
1080,1337,2009-06-30 11:55:20
1335,1086,2009-06-30 11:55:20
1080,1337,2009-06-30 11:55:40
1080,1337,2009-06-30 11:56:20
1207,1212,2009-06-30 11:57:00
1207,1212,2009-06-30 11:57:20
1080,1337,2009-06-30 11:57:20
1207,1212,2009-06-30 11:57:40
1125,1105,2009-06-30 11:57:40
1164,1228,2009-06-30 11:58:00
1049,1105,2009-06-30 11:58:00
1049,1125,2009-06-30 11:58:00
1175,1187,2009-06-30 11:58:00
1199,1336,2009-06-30 11:58:00
1073,1336,2009-06-30 11:58:00
1336,1206,2009-06-30 11:58:00
1085,1138,2009-06-30 11:58:00
1207,1212,2009-06-30 11:58:00
1228,1144,2009-06-30 11:58:00
1135,1360,2009-06-30 11:58:00
1126,1146,2009-06-30 11:58:00
1049,1105,2009-06-30 11:58:20
1049,1125,2009-06-30 11:58:20
1053,1191,2009-06-30 11:58:20
1073,1168,2009-06-30 11:58:20
1085,1138,2009-06-30 11:58:20
1107,1228,2009-06-30 11:58:20
1133,1181,2009-06-30 11:58:20
1135,1360,2009-06-30 11:58:20
1135,1210,2009-06-30 11:58:20
1135,1187,2009-06-30 11:58:20
1136,1171,2009-06-30 11:58:20
1168,1199,2009-06-30 11:58:20
1175,1360,2009-06-30 11:58:20
1187,1335,2009-06-30 11:58:20
1204,1228,2009-06-30 11:58:20
1210,1335,2009-06-30 11:58:20
1214,1215,2009-06-30 11:58:20
1039,1335,2009-06-30 11:58:40
1051,1135,2009-06-30 11:58:40
1051,1335,2009-06-30 11:58:40
1053,1191,2009-06-30 11:58:40
1065,1107,2009-06-30 11:58:40
1114,1201,2009-06-30 11:58:40
1133,1228,2009-06-30 11:58:40
1135,1335,2009-06-30 11:58:40
1136,1175,2009-06-30 11:58:40
1138,1336,2009-06-30 11:58:40
1138,1178,2009-06-30 11:58:40
1175,1334,2009-06-30 11:58:40
1200,1206,2009-06-30 11:58:40
1334,1359,2009-06-30 11:58:40
1033,1042,2009-06-30 11:59:00
1039,1114,2009-06-30 11:59:00
1168,1199,2009-06-30 11:59:00
1051,1201,2009-06-30 11:59:00
1204,1136,2009-06-30 11:59:00
1336,1138,2009-06-30 11:59:00
1128,1148,2009-06-30 11:59:00
1032,1042,2009-06-30 11:59:20
1033,1336,2009-06-30 11:59:20
1042,1360,2009-06-30 11:59:20
1178,1336,2009-06-30 11:59:20
1178,1138,2009-06-30 11:59:20
1053,1191,2009-06-30 11:59:20
1336,1138,2009-06-30 11:59:20
1089,1228,2009-06-30 11:59:20
1114,1051,2009-06-30 11:59:20
1128,1148,2009-06-30 11:59:20
1032,1042,2009-06-30 11:59:40
1033,1073,2009-06-30 11:59:40
1033,1138,2009-06-30 11:59:40
1080,1337,2009-06-30 11:59:40
1178,1138,2009-06-30 11:59:40
1336,1138,2009-06-30 11:59:40
1089,1228,2009-06-30 11:59:40
1334,1359,2009-06-30 11:59:40
1228,1125,2009-06-30 11:59:40
1128,1148,2009-06-30 11:59:40
1032,1042,2009-06-30 12:00:00
1033,1073,2009-06-30 12:00:00
1228,1175,2009-06-30 12:00:00
1187,1135,2009-06-30 12:00:00
1336,1360,2009-06-30 12:00:00
1126,1146,2009-06-30 12:00:00
1032,1042,2009-06-30 12:00:20
1097,1228,2009-06-30 12:00:20
1175,1228,2009-06-30 12:00:20
1198,1126,2009-06-30 12:00:20
1360,1336,2009-06-30 12:00:20
1177,1204,2009-06-30 12:00:40
1178,1138,2009-06-30 12:00:40
1336,1360,2009-06-30 12:00:40
1032,1042,2009-06-30 12:01:00
1033,1360,2009-06-30 12:01:00
1042,1204,2009-06-30 12:01:00
1177,1204,2009-06-30 12:01:00
1336,1360,2009-06-30 12:01:00
1136,1148,2009-06-30 12:01:00
1042,1177,2009-06-30 12:01:20
1057,1080,2009-06-30 12:01:20
1336,1360,2009-06-30 12:01:20
1335,1125,2009-06-30 12:01:20
1026,1128,2009-06-30 12:01:40
1026,1125,2009-06-30 12:01:40
1168,1042,2009-06-30 12:01:40
1057,1080,2009-06-30 12:01:40
1191,1214,2009-06-30 12:01:40
1334,1097,2009-06-30 12:01:40
1206,1107,2009-06-30 12:01:40
1336,1360,2009-06-30 12:01:40
1210,1136,2009-06-30 12:01:40
1032,1042,2009-06-30 12:02:00
1057,1080,2009-06-30 12:02:00
1191,1336,2009-06-30 12:02:00
1198,1336,2009-06-30 12:02:00
1198,1204,2009-06-30 12:02:00
1334,1359,2009-06-30 12:02:00
1089,1228,2009-06-30 12:02:00
1104,1128,2009-06-30 12:02:00
1107,1206,2009-06-30 12:02:00
1360,1125,2009-06-30 12:02:00
1032,1042,2009-06-30 12:02:20
1162,1336,2009-06-30 12:02:20
1080,1057,2009-06-30 12:02:20
1177,1066,2009-06-30 12:02:20
1177,1204,2009-06-30 12:02:20
1334,1082,2009-06-30 12:02:20
1336,1125,2009-06-30 12:02:20
1057,1080,2009-06-30 12:02:40
1067,1359,2009-06-30 12:02:40
1089,1228,2009-06-30 12:02:40
1206,1107,2009-06-30 12:02:40
1336,1125,2009-06-30 12:02:40
1032,1042,2009-06-30 12:03:00
1033,1073,2009-06-30 12:03:00
1168,1179,2009-06-30 12:03:00
1042,1125,2009-06-30 12:03:00
1080,1057,2009-06-30 12:03:00
1177,1204,2009-06-30 12:03:00
1178,1181,2009-06-30 12:03:00
1188,1228,2009-06-30 12:03:00
1188,1142,2009-06-30 12:03:00
1067,1082,2009-06-30 12:03:00
1206,1107,2009-06-30 12:03:00
1089,1228,2009-06-30 12:03:00
1032,1042,2009-06-30 12:03:20
1033,1073,2009-06-30 12:03:20
1166,1042,2009-06-30 12:03:20
1168,1179,2009-06-30 12:03:20
1042,1125,2009-06-30 12:03:20
1080,1057,2009-06-30 12:03:20
1177,1204,2009-06-30 12:03:20
1181,1179,2009-06-30 12:03:20
1188,1146,2009-06-30 12:03:20
1336,1125,2009-06-30 12:03:20
1089,1228,2009-06-30 12:03:20
1136,1148,2009-06-30 12:03:20
1177,1204,2009-06-30 12:03:40
1181,1336,2009-06-30 12:03:40
1089,1228,2009-06-30 12:03:40
1336,1125,2009-06-30 12:03:40
1228,1089,2009-06-30 12:04:00
1177,1204,2009-06-30 12:04:00
1067,1082,2009-06-30 12:04:00
1336,1125,2009-06-30 12:04:00
1033,1097,2009-06-30 12:04:20
1033,1227,2009-06-30 12:04:20
1177,1204,2009-06-30 12:04:20
1191,1214,2009-06-30 12:04:20
1336,1125,2009-06-30 12:04:20
1089,1228,2009-06-30 12:04:20
1097,1227,2009-06-30 12:04:20
1228,1114,2009-06-30 12:04:20
1146,1148,2009-06-30 12:04:20
1033,1227,2009-06-30 12:04:40
1026,1042,2009-06-30 12:04:40
1042,1188,2009-06-30 12:04:40
1177,1204,2009-06-30 12:04:40
1188,1334,2009-06-30 12:04:40
1191,1214,2009-06-30 12:04:40
1089,1228,2009-06-30 12:04:40
1336,1125,2009-06-30 12:04:40
1033,1227,2009-06-30 12:05:00
1168,1179,2009-06-30 12:05:00
1177,1204,2009-06-30 12:05:00
1191,1214,2009-06-30 12:05:00
1336,1125,2009-06-30 12:05:00
1089,1228,2009-06-30 12:05:00
1033,1227,2009-06-30 12:05:20
1033,1166,2009-06-30 12:05:20
1168,1179,2009-06-30 12:05:20
1177,1204,2009-06-30 12:05:20
1191,1214,2009-06-30 12:05:20
1198,1210,2009-06-30 12:05:20
1198,1146,2009-06-30 12:05:20
1334,1135,2009-06-30 12:05:20
1336,1125,2009-06-30 12:05:20
1089,1228,2009-06-30 12:05:20
1156,1162,2009-06-30 12:05:40
1033,1227,2009-06-30 12:05:40
1033,1166,2009-06-30 12:05:40
1162,1133,2009-06-30 12:05:40
1080,1046,2009-06-30 12:05:40
1049,1133,2009-06-30 12:05:40
1177,1204,2009-06-30 12:05:40
1191,1214,2009-06-30 12:05:40
1198,1210,2009-06-30 12:05:40
1336,1125,2009-06-30 12:05:40
1089,1228,2009-06-30 12:05:40
1033,1115,2009-06-30 12:06:00
1046,1080,2009-06-30 12:06:00
1177,1204,2009-06-30 12:06:00
1191,1336,2009-06-30 12:06:00
1191,1214,2009-06-30 12:06:00
1336,1125,2009-06-30 12:06:00
1089,1228,2009-06-30 12:06:00
1026,1336,2009-06-30 12:06:20
1156,1162,2009-06-30 12:06:20
1033,1227,2009-06-30 12:06:20
1046,1080,2009-06-30 12:06:20
1177,1204,2009-06-30 12:06:20
1179,1115,2009-06-30 12:06:20
1191,1214,2009-06-30 12:06:20
1067,1133,2009-06-30 12:06:20
1089,1228,2009-06-30 12:06:20
1358,1126,2009-06-30 12:06:20
1156,1162,2009-06-30 12:06:40
1033,1227,2009-06-30 12:06:40
1041,1198,2009-06-30 12:06:40
1046,1080,2009-06-30 12:06:40
1177,1204,2009-06-30 12:06:40
1198,1210,2009-06-30 12:06:40
1089,1228,2009-06-30 12:06:40
1033,1227,2009-06-30 12:07:00
1171,1057,2009-06-30 12:07:00
1046,1080,2009-06-30 12:07:00
1177,1204,2009-06-30 12:07:00
1191,1214,2009-06-30 12:07:00
1067,1133,2009-06-30 12:07:00
1089,1228,2009-06-30 12:07:00
1033,1227,2009-06-30 12:07:20
1164,1198,2009-06-30 12:07:20
1171,1057,2009-06-30 12:07:20
1171,1148,2009-06-30 12:07:20
1171,1198,2009-06-30 12:07:20
1046,1080,2009-06-30 12:07:20
1057,1148,2009-06-30 12:07:20
1198,1210,2009-06-30 12:07:20
1089,1228,2009-06-30 12:07:20
1033,1227,2009-06-30 12:07:40
1171,1057,2009-06-30 12:07:40
1046,1080,2009-06-30 12:07:40
1191,1214,2009-06-30 12:07:40
1089,1228,2009-06-30 12:07:40
1033,1227,2009-06-30 12:08:00
1164,1198,2009-06-30 12:08:00
1228,1089,2009-06-30 12:08:00
1046,1080,2009-06-30 12:08:00
1191,1214,2009-06-30 12:08:00
1198,1210,2009-06-30 12:08:00
1033,1227,2009-06-30 12:08:20
1164,1198,2009-06-30 12:08:20
1168,1117,2009-06-30 12:08:20
1228,1089,2009-06-30 12:08:20
1046,1080,2009-06-30 12:08:20
1049,1138,2009-06-30 12:08:20
1179,1146,2009-06-30 12:08:20
1198,1210,2009-06-30 12:08:20
1080,1337,2009-06-30 12:08:20
1336,1114,2009-06-30 12:08:20
1033,1227,2009-06-30 12:08:40
1171,1057,2009-06-30 12:08:40
1046,1080,2009-06-30 12:08:40
1191,1133,2009-06-30 12:08:40
1336,1080,2009-06-30 12:08:40
1089,1228,2009-06-30 12:08:40
1130,1085,2009-06-30 12:08:40
1033,1227,2009-06-30 12:09:00
1164,1198,2009-06-30 12:09:00
1041,1198,2009-06-30 12:09:00
1171,1057,2009-06-30 12:09:00
1046,1080,2009-06-30 12:09:00
1089,1228,2009-06-30 12:09:00
1358,1126,2009-06-30 12:09:00
1105,1125,2009-06-30 12:09:00
1033,1227,2009-06-30 12:09:20
1164,1041,2009-06-30 12:09:20
1164,1171,2009-06-30 12:09:20
1164,1198,2009-06-30 12:09:20
1026,1066,2009-06-30 12:09:20
1041,1198,2009-06-30 12:09:20
1171,1057,2009-06-30 12:09:20
1046,1080,2009-06-30 12:09:20
1181,1133,2009-06-30 12:09:20
1089,1228,2009-06-30 12:09:20
1228,1135,2009-06-30 12:09:20
1358,1126,2009-06-30 12:09:20
1104,1128,2009-06-30 12:09:20
1033,1227,2009-06-30 12:09:40
1033,1204,2009-06-30 12:09:40
1164,1171,2009-06-30 12:09:40
1164,1179,2009-06-30 12:09:40
1171,1057,2009-06-30 12:09:40
1171,1198,2009-06-30 12:09:40
1046,1080,2009-06-30 12:09:40
1046,1108,2009-06-30 12:09:40
1049,1125,2009-06-30 12:09:40
1179,1148,2009-06-30 12:09:40
1073,1360,2009-06-30 12:09:40
1358,1126,2009-06-30 12:09:40
1104,1128,2009-06-30 12:09:40
1033,1227,2009-06-30 12:10:00
1171,1057,2009-06-30 12:10:00
1046,1080,2009-06-30 12:10:00
1067,1204,2009-06-30 12:10:00
1214,1130,2009-06-30 12:10:00
1089,1228,2009-06-30 12:10:00
1358,1126,2009-06-30 12:10:00
1033,1227,2009-06-30 12:10:20
1171,1057,2009-06-30 12:10:20
1067,1204,2009-06-30 12:10:20
1089,1228,2009-06-30 12:10:20
1033,1227,2009-06-30 12:10:40
1171,1057,2009-06-30 12:10:40
1046,1080,2009-06-30 12:10:40
1089,1228,2009-06-30 12:10:40
1358,1126,2009-06-30 12:10:40
1104,1128,2009-06-30 12:10:40
1156,1073,2009-06-30 12:11:00
1033,1227,2009-06-30 12:11:00
1046,1080,2009-06-30 12:11:00
1181,1146,2009-06-30 12:11:00
1089,1228,2009-06-30 12:11:00
1358,1126,2009-06-30 12:11:00
1033,1227,2009-06-30 12:11:20
1057,1073,2009-06-30 12:11:20
1089,1228,2009-06-30 12:11:20
1135,1142,2009-06-30 12:11:20
1033,1125,2009-06-30 12:11:40
1057,1073,2009-06-30 12:11:40
1057,1108,2009-06-30 12:11:40
1358,1126,2009-06-30 12:11:40
1125,1105,2009-06-30 12:11:40
1039,1046,2009-06-30 12:12:00
1171,1057,2009-06-30 12:12:00
1049,1125,2009-06-30 12:12:00
1067,1204,2009-06-30 12:12:00
1358,1126,2009-06-30 12:12:00
1039,1046,2009-06-30 12:12:20
1171,1057,2009-06-30 12:12:20
1181,1133,2009-06-30 12:12:20
1066,1089,2009-06-30 12:12:20
1067,1204,2009-06-30 12:12:20
1337,1210,2009-06-30 12:12:20
1212,1125,2009-06-30 12:12:20
1039,1046,2009-06-30 12:12:40
1171,1057,2009-06-30 12:12:40
1358,1126,2009-06-30 12:12:40
1125,1212,2009-06-30 12:12:40
1171,1057,2009-06-30 12:13:00
1173,1080,2009-06-30 12:13:00
1177,1336,2009-06-30 12:13:00
1337,1360,2009-06-30 12:13:00
1125,1212,2009-06-30 12:13:00
1133,1138,2009-06-30 12:13:00
1171,1057,2009-06-30 12:13:20
1173,1080,2009-06-30 12:13:20
1177,1336,2009-06-30 12:13:20
1125,1212,2009-06-30 12:13:20
1039,1046,2009-06-30 12:13:40
1171,1057,2009-06-30 12:13:40
1173,1080,2009-06-30 12:13:40
1049,1212,2009-06-30 12:13:40
1177,1336,2009-06-30 12:13:40
1067,1204,2009-06-30 12:13:40
1207,1212,2009-06-30 12:13:40
1212,1125,2009-06-30 12:13:40
1358,1126,2009-06-30 12:13:40
1133,1138,2009-06-30 12:13:40
1026,1115,2009-06-30 12:14:00
1039,1046,2009-06-30 12:14:00
1177,1336,2009-06-30 12:14:00
1207,1212,2009-06-30 12:14:00
1080,1337,2009-06-30 12:14:00
1173,1080,2009-06-30 12:14:20
1049,1125,2009-06-30 12:14:20
1177,1336,2009-06-30 12:14:20
1214,1130,2009-06-30 12:14:20
1039,1046,2009-06-30 12:14:40
1177,1336,2009-06-30 12:14:40
1066,1360,2009-06-30 12:14:40
1053,1214,2009-06-30 12:14:40
1207,1212,2009-06-30 12:14:40
1214,1130,2009-06-30 12:14:40
1336,1138,2009-06-30 12:14:40
1173,1337,2009-06-30 12:15:00
1177,1336,2009-06-30 12:15:00
1066,1360,2009-06-30 12:15:00
1208,1212,2009-06-30 12:15:00
1026,1084,2009-06-30 12:15:20
1168,1114,2009-06-30 12:15:20
1173,1337,2009-06-30 12:15:20
1066,1125,2009-06-30 12:15:20
1336,1125,2009-06-30 12:15:20
1358,1126,2009-06-30 12:15:20
1108,1142,2009-06-30 12:15:20
1125,1138,2009-06-30 12:15:20
1042,1173,2009-06-30 12:15:40
1067,1334,2009-06-30 12:15:40
1214,1229,2009-06-30 12:15:40
1358,1126,2009-06-30 12:15:40
1336,1125,2009-06-30 12:15:40
1080,1337,2009-06-30 12:16:00
1358,1126,2009-06-30 12:16:00
1336,1125,2009-06-30 12:16:00
1039,1046,2009-06-30 12:16:20
1067,1334,2009-06-30 12:16:20
1336,1125,2009-06-30 12:16:20
1089,1360,2009-06-30 12:16:20
1358,1126,2009-06-30 12:16:20
1039,1046,2009-06-30 12:16:40
1171,1177,2009-06-30 12:16:40
1177,1214,2009-06-30 12:16:40
1057,1360,2009-06-30 12:16:40
1193,1227,2009-06-30 12:16:40
1067,1359,2009-06-30 12:16:40
1199,1229,2009-06-30 12:16:40
1336,1125,2009-06-30 12:16:40
1206,1135,2009-06-30 12:16:40
1171,1177,2009-06-30 12:17:00
1171,1114,2009-06-30 12:17:00
1171,1214,2009-06-30 12:17:00
1067,1359,2009-06-30 12:17:00
1198,1089,2009-06-30 12:17:00
1334,1359,2009-06-30 12:17:00
1336,1125,2009-06-30 12:17:00
1206,1135,2009-06-30 12:17:00
1227,1193,2009-06-30 12:17:00
1114,1136,2009-06-30 12:17:00
1026,1115,2009-06-30 12:17:20
1179,1228,2009-06-30 12:17:20
1067,1334,2009-06-30 12:17:20
1198,1126,2009-06-30 12:17:20
1090,1104,2009-06-30 12:17:20
1228,1133,2009-06-30 12:17:20
1358,1126,2009-06-30 12:17:20
1032,1042,2009-06-30 12:17:40
1166,1073,2009-06-30 12:17:40
1166,1117,2009-06-30 12:17:40
1042,1090,2009-06-30 12:17:40
1046,1358,2009-06-30 12:17:40
1177,1115,2009-06-30 12:17:40
1090,1104,2009-06-30 12:17:40
1358,1126,2009-06-30 12:17:40
1358,1142,2009-06-30 12:17:40
1336,1138,2009-06-30 12:17:40
1114,1115,2009-06-30 12:17:40
1126,1146,2009-06-30 12:17:40
1212,1130,2009-06-30 12:17:40
1135,1206,2009-06-30 12:17:40
1191,1210,2009-06-30 12:18:00
1198,1126,2009-06-30 12:18:00
1200,1090,2009-06-30 12:18:00
1336,1207,2009-06-30 12:18:00
1135,1206,2009-06-30 12:18:00
1130,1138,2009-06-30 12:18:00
1053,1191,2009-06-30 12:18:20
1198,1126,2009-06-30 12:18:20
1336,1138,2009-06-30 12:18:20
1227,1086,2009-06-30 12:18:20
1173,1178,2009-06-30 12:18:40
1178,1207,2009-06-30 12:18:40
1173,1336,2009-06-30 12:19:00
1067,1082,2009-06-30 12:19:00
1162,1126,2009-06-30 12:19:20
1067,1082,2009-06-30 12:19:20
1198,1358,2009-06-30 12:19:20
1358,1126,2009-06-30 12:19:20
1067,1082,2009-06-30 12:19:40
1198,1358,2009-06-30 12:19:40
1046,1056,2009-06-30 12:20:00
1336,1138,2009-06-30 12:20:00
1080,1337,2009-06-30 12:20:00
1198,1358,2009-06-30 12:20:20
1337,1080,2009-06-30 12:20:20
1336,1138,2009-06-30 12:20:40
1080,1337,2009-06-30 12:20:40
1178,1093,2009-06-30 12:21:00
1198,1358,2009-06-30 12:21:00
1336,1138,2009-06-30 12:21:00
1164,1210,2009-06-30 12:21:20
1228,1133,2009-06-30 12:21:20
1228,1334,2009-06-30 12:21:20
1173,1360,2009-06-30 12:21:20
1334,1133,2009-06-30 12:21:20
1026,1084,2009-06-30 12:21:40
1164,1142,2009-06-30 12:21:40
1080,1337,2009-06-30 12:21:40
1228,1360,2009-06-30 12:21:40
1360,1115,2009-06-30 12:21:40
1093,1178,2009-06-30 12:22:20
1198,1358,2009-06-30 12:22:20
1177,1204,2009-06-30 12:22:40
1187,1207,2009-06-30 12:22:40
1198,1126,2009-06-30 12:22:40
1228,1138,2009-06-30 12:22:40
1173,1336,2009-06-30 12:23:00
1336,1228,2009-06-30 12:23:20
1336,1228,2009-06-30 12:23:40
1228,1138,2009-06-30 12:23:40
1173,1336,2009-06-30 12:24:00
1173,1228,2009-06-30 12:24:00
1336,1228,2009-06-30 12:24:00
1173,1336,2009-06-30 12:24:20
1173,1228,2009-06-30 12:24:20
1228,1138,2009-06-30 12:24:40
1336,1138,2009-06-30 12:24:40
1173,1336,2009-06-30 12:25:40
1173,1336,2009-06-30 12:26:00
1173,1336,2009-06-30 12:27:00
1057,1360,2009-06-30 12:27:00
1173,1336,2009-06-30 12:27:20
1173,1336,2009-06-30 12:27:40
1057,1360,2009-06-30 12:28:20
1115,1138,2009-06-30 12:28:20
1115,1138,2009-06-30 12:28:40
1115,1138,2009-06-30 12:29:00
1173,1336,2009-06-30 12:29:40
1171,1214,2009-06-30 12:30:00
1173,1336,2009-06-30 12:30:00
1171,1214,2009-06-30 12:30:20
1171,1214,2009-06-30 12:31:00
1173,1336,2009-06-30 12:31:00
1093,1138,2009-06-30 12:31:00
1168,1228,2009-06-30 12:31:20
1171,1214,2009-06-30 12:31:20
1173,1336,2009-06-30 12:31:20
1162,1107,2009-06-30 12:31:40
1173,1336,2009-06-30 12:31:40
1053,1191,2009-06-30 12:31:40
1026,1084,2009-06-30 12:32:00
1162,1107,2009-06-30 12:32:00
1173,1336,2009-06-30 12:32:00
1026,1084,2009-06-30 12:32:20
1162,1107,2009-06-30 12:32:20
1171,1214,2009-06-30 12:32:20
1173,1336,2009-06-30 12:32:20
1026,1084,2009-06-30 12:32:40
1173,1138,2009-06-30 12:33:00
1215,1138,2009-06-30 12:33:00
1168,1228,2009-06-30 12:33:40
1053,1191,2009-06-30 12:33:40
1199,1138,2009-06-30 12:35:00
1337,1080,2009-06-30 12:35:00
1337,1080,2009-06-30 12:35:20
1228,1133,2009-06-30 12:35:20
1032,1138,2009-06-30 12:35:40
1336,1138,2009-06-30 12:35:40
1337,1080,2009-06-30 12:35:40
1032,1138,2009-06-30 12:36:00
1080,1337,2009-06-30 12:36:00
1032,1138,2009-06-30 12:36:20
1337,1080,2009-06-30 12:36:20
1337,1080,2009-06-30 12:36:40
1337,1080,2009-06-30 12:37:00
1337,1080,2009-06-30 12:37:20
1336,1138,2009-06-30 12:37:20
1117,1138,2009-06-30 12:37:20
1337,1080,2009-06-30 12:37:40
1164,1142,2009-06-30 12:38:00
1168,1228,2009-06-30 12:38:20
1053,1191,2009-06-30 12:38:20
1051,1335,2009-06-30 12:38:20
1117,1138,2009-06-30 12:38:20
1051,1335,2009-06-30 12:38:40
1200,1138,2009-06-30 12:39:20
1051,1335,2009-06-30 12:39:40
1177,1138,2009-06-30 12:41:00
1177,1138,2009-06-30 12:41:20
1057,1360,2009-06-30 12:41:20
1210,1138,2009-06-30 12:42:00
1360,1126,2009-06-30 12:42:00
1057,1360,2009-06-30 12:43:20
1042,1108,2009-06-30 12:44:00
1042,1108,2009-06-30 12:44:20
1042,1108,2009-06-30 12:44:40
1042,1108,2009-06-30 12:45:00
1136,1138,2009-06-30 12:45:00
1042,1108,2009-06-30 12:45:20
1136,1138,2009-06-30 12:45:20
1173,1138,2009-06-30 12:45:40
1136,1138,2009-06-30 12:45:40
1173,1138,2009-06-30 12:46:00
1057,1138,2009-06-30 12:46:00
1136,1138,2009-06-30 12:46:00
1042,1108,2009-06-30 12:46:20
1053,1191,2009-06-30 12:46:20
1042,1108,2009-06-30 12:46:40
1173,1138,2009-06-30 12:46:40
1090,1126,2009-06-30 12:48:20
1032,1042,2009-06-30 12:50:20
1056,1126,2009-06-30 12:50:20
1066,1089,2009-06-30 12:50:20
1080,1337,2009-06-30 12:50:20
1104,1136,2009-06-30 12:50:20
1126,1177,2009-06-30 12:50:20
1135,1155,2009-06-30 12:50:20
1168,1228,2009-06-30 12:50:20
1177,1227,2009-06-30 12:50:20
1200,1227,2009-06-30 12:50:20
1026,1115,2009-06-30 12:50:40
1026,1204,2009-06-30 12:50:40
1162,1149,2009-06-30 12:50:40
1164,1100,2009-06-30 12:50:40
1039,1227,2009-06-30 12:50:40
1042,1104,2009-06-30 12:50:40
1042,1227,2009-06-30 12:50:40
1042,1142,2009-06-30 12:50:40
1042,1135,2009-06-30 12:50:40
1171,1090,2009-06-30 12:50:40
1178,1228,2009-06-30 12:50:40
1057,1360,2009-06-30 12:50:40
1057,1149,2009-06-30 12:50:40
1066,1126,2009-06-30 12:50:40
1199,1138,2009-06-30 12:50:40
1334,1336,2009-06-30 12:50:40
1080,1337,2009-06-30 12:50:40
1208,1126,2009-06-30 12:50:40
1090,1104,2009-06-30 12:50:40
1090,1142,2009-06-30 12:50:40
1206,1336,2009-06-30 12:50:40
1229,1179,2009-06-30 12:50:40
1358,1126,2009-06-30 12:50:40
1100,1135,2009-06-30 12:50:40
1026,1115,2009-06-30 12:51:00
1026,1135,2009-06-30 12:51:00
1168,1093,2009-06-30 12:51:00
1171,1090,2009-06-30 12:51:00
1177,1115,2009-06-30 12:51:00
1177,1204,2009-06-30 12:51:00
1178,1228,2009-06-30 12:51:00
1053,1191,2009-06-30 12:51:00
1057,1360,2009-06-30 12:51:00
1057,1149,2009-06-30 12:51:00
1191,1128,2009-06-30 12:51:00
1191,1127,2009-06-30 12:51:00
1066,1135,2009-06-30 12:51:00
1198,1228,2009-06-30 12:51:00
1336,1204,2009-06-30 12:51:00
1336,1117,2009-06-30 12:51:00
1204,1115,2009-06-30 12:51:00
1204,1117,2009-06-30 12:51:00
1204,1214,2009-06-30 12:51:00
1080,1337,2009-06-30 12:51:00
1090,1104,2009-06-30 12:51:00
1208,1135,2009-06-30 12:51:00
1341,1210,2009-06-30 12:51:00
1360,1149,2009-06-30 12:51:00
1156,1215,2009-06-30 12:51:20
1032,1042,2009-06-30 12:51:20
1168,1178,2009-06-30 12:51:20
1177,1228,2009-06-30 12:51:20
1178,1228,2009-06-30 12:51:20
1053,1191,2009-06-30 12:51:20
1057,1149,2009-06-30 12:51:20
1179,1227,2009-06-30 12:51:20
1191,1213,2009-06-30 12:51:20
1204,1336,2009-06-30 12:51:20
1080,1337,2009-06-30 12:51:20
1084,1115,2009-06-30 12:51:20
1228,1336,2009-06-30 12:51:20
1228,1138,2009-06-30 12:51:20
1228,1130,2009-06-30 12:51:20
1360,1149,2009-06-30 12:51:20
1336,1117,2009-06-30 12:51:20
1135,1142,2009-06-30 12:51:20
1026,1115,2009-06-30 12:51:40
